event_code,gid,key,wrong
"120-Reject, not specified elsewhere",,AFP_ENG_20090302.0223.cameo.xml_120_3,
"120-Reject, not specified elsewhere",,AFP_ENG_20090428.0509.cameo.xml_120_6,
"120-Reject, not specified elsewhere",,APW_ENG_20090310.0849.cameo.xml_120_2,
"120-Reject, not specified elsewhere",,AFP_ENG_20090421.0247.cameo.xml_120_4,
"120-Reject, not specified elsewhere",,AFP_ENG_20090404.0403.cameo.xml_120_2,
"120-Reject, not specified elsewhere",,AFP_ENG_20090304.0290.cameo.xml_120_0,
"120-Reject, not specified elsewhere",,AFP_ENG_20090325.0199.cameo.xml_120_0,
"120-Reject, not specified elsewhere",,APW_ENG_20090301.0001.cameo.xml_120_4,
"120-Reject, not specified elsewhere",,APW_ENG_20090406.0773.cameo.xml_120_1,
"120-Reject, not specified elsewhere",,NYT_ENG_20090312.0154.cameo.xml_120_3,
"120-Reject, not specified elsewhere",,NYT_ENG_20090421.0083.cameo.xml_120_2,yes
"120-Reject, not specified elsewhere",,NYT_ENG_20090401.0130.cameo.xml_120_4,
"120-Reject, not specified elsewhere",,APW_ENG_20090330.1412.cameo.xml_120_6,
"120-Reject, not specified elsewhere",,APW_ENG_20090407.0278.cameo.xml_120_1,
"120-Reject, not specified elsewhere",,AFP_ENG_20090409.0187.cameo.xml_120_4,
"120-Reject, not specified elsewhere",,APW_ENG_20090319.0182.cameo.xml_120_0,
"120-Reject, not specified elsewhere",,NYT_ENG_20090321.0162.cameo.xml_120_1,
"120-Reject, not specified elsewhere",,APW_ENG_20090302.1029.cameo.xml_120_3,yes
"120-Reject, not specified elsewhere",,NYT_ENG_20090418.0085.cameo.xml_120_0,
"120-Reject, not specified elsewhere",,APW_ENG_20090324.1003.cameo.xml_120_0,
"120-Reject, not specified elsewhere",,AFP_ENG_20090408.0194.cameo.xml_120_1,
"120-Reject, not specified elsewhere",,APW_ENG_20090416.0174.cameo.xml_120_0,
"120-Reject, not specified elsewhere",,NYT_ENG_20090423.0114.cameo.xml_120_6,
"120-Reject, not specified elsewhere",,AFP_ENG_20090331.0030.cameo.xml_120_2,
"100-Demand, not specified elsewhere",218,NYT_ENG_20090423.0206.cameo.xml_100_2,
"100-Demand, not specified elsewhere",218,NYT_ENG_20090423.0206.cameo.xml_100_3,
"100-Demand, not specified elsewhere",220,APW_ENG_20090427.0613.cameo.xml_100_2,
"100-Demand, not specified elsewhere",220,APW_ENG_20090427.0613.cameo.xml_100_3,
"100-Demand, not specified elsewhere",219,APW_ENG_20090330.1120.cameo.xml_100_3,
"100-Demand, not specified elsewhere",219,APW_ENG_20090330.1120.cameo.xml_100_2,
"100-Demand, not specified elsewhere",219,APW_ENG_20090329.0929.cameo.xml_100_2,
"100-Demand, not specified elsewhere",219,APW_ENG_20090329.0850.cameo.xml_100_1,
"100-Demand, not specified elsewhere",222,AFP_ENG_20090404.0423.cameo.xml_100_4,
"100-Demand, not specified elsewhere",222,AFP_ENG_20090404.0163.cameo.xml_100_5,
"100-Demand, not specified elsewhere",222,APW_ENG_20090426.0229.cameo.xml_100_2,
"100-Demand, not specified elsewhere",221,AFP_ENG_20090315.0494.cameo.xml_100_1,
"100-Demand, not specified elsewhere",221,NYT_ENG_20090312.0134.cameo.xml_100_1,
"100-Demand, not specified elsewhere",221,APW_ENG_20090312.0487.cameo.xml_100_3,
"100-Demand, not specified elsewhere",221,AFP_ENG_20090315.0494.cameo.xml_100_0,
"100-Demand, not specified elsewhere",224,APW_ENG_20090318.0958.cameo.xml_100_0,
"100-Demand, not specified elsewhere",224,APW_ENG_20090318.1056.cameo.xml_100_0,
"100-Demand, not specified elsewhere",223,NYT_ENG_20090315.0093.cameo.xml_100_0,
"100-Demand, not specified elsewhere",223,NYT_ENG_20090315.0093.cameo.xml_100_1,
"100-Demand, not specified elsewhere",226,APW_ENG_20090327.0836.cameo.xml_100_0,
"100-Demand, not specified elsewhere",226,APW_ENG_20090327.0836.cameo.xml_100_1,
"100-Demand, not specified elsewhere",225,APW_ENG_20090407.0708.cameo.xml_100_5,
"100-Demand, not specified elsewhere",225,APW_ENG_20090410.0435.cameo.xml_100_1,
"100-Demand, not specified elsewhere",225,APW_ENG_20090411.0260.cameo.xml_100_0,
"100-Demand, not specified elsewhere",209,APW_ENG_20090323.0472.cameo.xml_100_5,
"100-Demand, not specified elsewhere",209,APW_ENG_20090323.0472.cameo.xml_100_6,
"100-Demand, not specified elsewhere",208,NYT_ENG_20090404.0070.cameo.xml_100_4,
"100-Demand, not specified elsewhere",208,NYT_ENG_20090404.0070.cameo.xml_100_2,
"100-Demand, not specified elsewhere",211,APW_ENG_20090417.1369.cameo.xml_100_6,
"100-Demand, not specified elsewhere",211,APW_ENG_20090422.0132.cameo.xml_100_4,
"100-Demand, not specified elsewhere",211,APW_ENG_20090419.0591.cameo.xml_100_0,
"100-Demand, not specified elsewhere",211,APW_ENG_20090417.1369.cameo.xml_100_5,
"100-Demand, not specified elsewhere",210,APW_ENG_20090316.0822.cameo.xml_100_1,
"100-Demand, not specified elsewhere",210,APW_ENG_20090316.0822.cameo.xml_100_2,
"100-Demand, not specified elsewhere",213,APW_ENG_20090420.0842.cameo.xml_100_5,
"100-Demand, not specified elsewhere",213,APW_ENG_20090305.1456.cameo.xml_100_2,
"100-Demand, not specified elsewhere",212,AFP_ENG_20090330.0372.cameo.xml_100_2,
"100-Demand, not specified elsewhere",212,AFP_ENG_20090327.0280.cameo.xml_100_1,
"100-Demand, not specified elsewhere",215,APW_ENG_20090401.0262.cameo.xml_100_0,
"100-Demand, not specified elsewhere",215,NYT_ENG_20090430.0016.cameo.xml_100_5,
"100-Demand, not specified elsewhere",214,AFP_ENG_20090331.0380.cameo.xml_100_4,
"100-Demand, not specified elsewhere",214,AFP_ENG_20090331.0380.cameo.xml_100_3,
"100-Demand, not specified elsewhere",217,NYT_ENG_20090323.0195.cameo.xml_100_2,
"100-Demand, not specified elsewhere",217,APW_ENG_20090422.1288.cameo.xml_100_2,
"100-Demand, not specified elsewhere",216,NYT_ENG_20090323.0175.cameo.xml_100_1,
"100-Demand, not specified elsewhere",216,AFP_ENG_20090418.0423.cameo.xml_100_3,
"100-Demand, not specified elsewhere",,APW_ENG_20090424.0451.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,APW_ENG_20090320.0883.cameo.xml_100_5,
"100-Demand, not specified elsewhere",,AFP_ENG_20090325.0359.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,APW_ENG_20090317.1226.cameo.xml_100_6,
"100-Demand, not specified elsewhere",,APW_ENG_20090312.1406.cameo.xml_100_3,
"100-Demand, not specified elsewhere",,AFP_ENG_20090313.0746.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,AFP_ENG_20090402.0602.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,APW_ENG_20090406.0342.cameo.xml_100_4,
"100-Demand, not specified elsewhere",,APW_ENG_20090315.0519.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,APW_ENG_20090405.0170.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,AFP_ENG_20090329.0105.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,APW_ENG_20090430.0151.cameo.xml_100_3,yes
"100-Demand, not specified elsewhere",,APW_ENG_20090403.1006.cameo.xml_100_8,
"100-Demand, not specified elsewhere",,NYT_ENG_20090412.0009.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,APW_ENG_20090318.0730.cameo.xml_100_0,yes
"100-Demand, not specified elsewhere",,NYT_ENG_20090309.0121.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,AFP_ENG_20090319.0619.cameo.xml_100_3,yes
"100-Demand, not specified elsewhere",,APW_ENG_20090409.1077.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,APW_ENG_20090419.0251.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,AFP_ENG_20090428.0179.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,APW_ENG_20090323.0969.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,NYT_ENG_20090425.0086.cameo.xml_100_3,
"100-Demand, not specified elsewhere",,APW_ENG_20090312.1406.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,AFP_ENG_20090417.0671.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,AFP_ENG_20090310.0951.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,APW_ENG_20090401.0348.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,AFP_ENG_20090318.0012.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,APW_ENG_20090305.1456.cameo.xml_100_3,
"100-Demand, not specified elsewhere",,AFP_ENG_20090303.0700.cameo.xml_100_0,yes
"100-Demand, not specified elsewhere",,APW_ENG_20090429.0228.cameo.xml_100_6,
"100-Demand, not specified elsewhere",,AFP_ENG_20090311.0276.cameo.xml_100_9,
"100-Demand, not specified elsewhere",,APW_ENG_20090325.1402.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,AFP_ENG_20090416.0635.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,APW_ENG_20090302.1047.cameo.xml_100_2,yes
"100-Demand, not specified elsewhere",,APW_ENG_20090426.0426.cameo.xml_100_4,
"100-Demand, not specified elsewhere",,AFP_ENG_20090423.0531.cameo.xml_100_3,
"100-Demand, not specified elsewhere",,AFP_ENG_20090311.0656.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,AFP_ENG_20090330.0772.cameo.xml_100_0,yes
"100-Demand, not specified elsewhere",,APW_ENG_20090330.1412.cameo.xml_100_4,
"100-Demand, not specified elsewhere",,NYT_ENG_20090404.0070.cameo.xml_100_5,yes
"100-Demand, not specified elsewhere",,NYT_ENG_20090404.0070.cameo.xml_100_6,yes
"100-Demand, not specified elsewhere",,AFP_ENG_20090326.0902.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,APW_ENG_20090318.1470.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,APW_ENG_20090302.1229.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,AFP_ENG_20090305.0655.cameo.xml_100_5,
"100-Demand, not specified elsewhere",,APW_ENG_20090330.1034.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,APW_ENG_20090323.0832.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,AFP_ENG_20090424.0131.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,AFP_ENG_20090311.0346.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,APW_ENG_20090331.0972.cameo.xml_100_3,
"100-Demand, not specified elsewhere",,APW_ENG_20090312.0082.cameo.xml_100_1,yes
"100-Demand, not specified elsewhere",,APW_ENG_20090405.0333.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,APW_ENG_20090304.1243.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,AFP_ENG_20090430.0579.cameo.xml_100_3,
"100-Demand, not specified elsewhere",,APW_ENG_20090407.0992.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,APW_ENG_20090429.1245.cameo.xml_100_0,yes
"100-Demand, not specified elsewhere",,AFP_ENG_20090417.0321.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,AFP_ENG_20090409.0357.cameo.xml_100_4,
"100-Demand, not specified elsewhere",,APW_ENG_20090330.0735.cameo.xml_100_4,
"100-Demand, not specified elsewhere",,AFP_ENG_20090301.0187.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,APW_ENG_20090331.0908.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,APW_ENG_20090312.0568.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,AFP_ENG_20090323.0236.cameo.xml_100_3,
"100-Demand, not specified elsewhere",,AFP_ENG_20090316.0064.cameo.xml_100_4,
"100-Demand, not specified elsewhere",,AFP_ENG_20090321.0104.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,APW_ENG_20090316.0176.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,AFP_ENG_20090319.0249.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,APW_ENG_20090424.1135.cameo.xml_100_6,
"100-Demand, not specified elsewhere",,APW_ENG_20090318.0995.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,AFP_ENG_20090408.0404.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,AFP_ENG_20090409.0167.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,APW_ENG_20090319.0524.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,AFP_ENG_20090313.0166.cameo.xml_100_0,yes
"100-Demand, not specified elsewhere",,AFP_ENG_20090325.0419.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,AFP_ENG_20090424.0701.cameo.xml_100_3,
"100-Demand, not specified elsewhere",,AFP_ENG_20090308.0089.cameo.xml_100_1,yes
"100-Demand, not specified elsewhere",,APW_ENG_20090423.0128.cameo.xml_100_3,
"100-Demand, not specified elsewhere",,APW_ENG_20090401.0550.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,APW_ENG_20090424.0823.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,AFP_ENG_20090313.0366.cameo.xml_100_13,yes
"100-Demand, not specified elsewhere",,APW_ENG_20090425.0255.cameo.xml_100_1,yes
"100-Demand, not specified elsewhere",,AFP_ENG_20090407.0076.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,AFP_ENG_20090401.0786.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,APW_ENG_20090422.1518.cameo.xml_100_2,yes
"100-Demand, not specified elsewhere",,AFP_ENG_20090423.0091.cameo.xml_100_4,
"100-Demand, not specified elsewhere",,APW_ENG_20090430.1195.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,APW_ENG_20090418.0398.cameo.xml_100_2,yes
"100-Demand, not specified elsewhere",,APW_ENG_20090412.0222.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,AFP_ENG_20090325.0689.cameo.xml_100_5,
"100-Demand, not specified elsewhere",,APW_ENG_20090406.0462.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,NYT_ENG_20090415.0106.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,APW_ENG_20090416.0423.cameo.xml_100_7,
"100-Demand, not specified elsewhere",,AFP_ENG_20090305.0525.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,AFP_ENG_20090319.0209.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,AFP_ENG_20090408.0664.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,AFP_ENG_20090323.5001.cameo.xml_100_0,yes
"100-Demand, not specified elsewhere",,AFP_ENG_20090412.0188.cameo.xml_100_4,
"100-Demand, not specified elsewhere",,NYT_ENG_20090317.0185.cameo.xml_100_2,yes
"100-Demand, not specified elsewhere",,AFP_ENG_20090309.0118.cameo.xml_100_4,yes
"100-Demand, not specified elsewhere",,AFP_ENG_20090415.0651.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,APW_ENG_20090424.0043.cameo.xml_100_9,
"100-Demand, not specified elsewhere",,AFP_ENG_20090423.0911.cameo.xml_100_3,
"100-Demand, not specified elsewhere",,APW_ENG_20090326.0585.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,AFP_ENG_20090308.0019.cameo.xml_100_0,yes
"100-Demand, not specified elsewhere",,APW_ENG_20090408.1183.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,AFP_ENG_20090415.0171.cameo.xml_100_4,
"100-Demand, not specified elsewhere",,APW_ENG_20090419.0737.cameo.xml_100_17,yes
"100-Demand, not specified elsewhere",,AFP_ENG_20090320.0038.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,APW_ENG_20090326.0202.cameo.xml_100_2,yes
"100-Demand, not specified elsewhere",,APW_ENG_20090428.0159.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,APW_ENG_20090417.0154.cameo.xml_100_4,
"100-Demand, not specified elsewhere",,AFP_ENG_20090318.0122.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,APW_ENG_20090317.0264.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,APW_ENG_20090326.0202.cameo.xml_100_3,
"100-Demand, not specified elsewhere",,APW_ENG_20090408.0885.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,APW_ENG_20090410.0787.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,APW_ENG_20090406.0773.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,APW_ENG_20090422.1406.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,AFP_ENG_20090326.0072.cameo.xml_100_3,
"100-Demand, not specified elsewhere",,NYT_ENG_20090417.0161.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,APW_ENG_20090305.1456.cameo.xml_100_4,
"100-Demand, not specified elsewhere",,NYT_ENG_20090319.0078.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,NYT_ENG_20090301.0018.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,AFP_ENG_20090313.0266.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,AFP_ENG_20090416.0285.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,APW_ENG_20090402.0547.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,APW_ENG_20090417.1098.cameo.xml_100_0,yes
"100-Demand, not specified elsewhere",,NYT_ENG_20090302.0132.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,NYT_ENG_20090303.0127.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,APW_ENG_20090414.0108.cameo.xml_100_1,
"100-Demand, not specified elsewhere",,APW_ENG_20090403.1006.cameo.xml_100_7,
"100-Demand, not specified elsewhere",,APW_ENG_20090307.0022.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,APW_ENG_20090316.1048.cameo.xml_100_0,
"100-Demand, not specified elsewhere",,NYT_ENG_20090404.0070.cameo.xml_100_3,yes
"100-Demand, not specified elsewhere",,NYT_ENG_20090404.0070.cameo.xml_100_1,yes
"100-Demand, not specified elsewhere",,AFP_ENG_20090308.0399.cameo.xml_100_2,
"100-Demand, not specified elsewhere",,APW_ENG_20090327.0442.cameo.xml_100_1,
057-Sign formal agreement,174,AFP_ENG_20090407.0596.cameo.xml_057_5,
057-Sign formal agreement,174,AFP_ENG_20090407.0596.cameo.xml_057_2,
057-Sign formal agreement,176,APW_ENG_20090301.0001.cameo.xml_057_2,
057-Sign formal agreement,176,APW_ENG_20090301.0001.cameo.xml_057_1,
057-Sign formal agreement,175,APW_ENG_20090428.0005.cameo.xml_057_0,
057-Sign formal agreement,175,APW_ENG_20090428.0005.cameo.xml_057_1,
057-Sign formal agreement,178,AFP_ENG_20090331.0470.cameo.xml_057_0,
057-Sign formal agreement,178,AFP_ENG_20090330.0832.cameo.xml_057_0,
057-Sign formal agreement,178,AFP_ENG_20090331.0470.cameo.xml_057_1,
057-Sign formal agreement,178,AFP_ENG_20090330.0832.cameo.xml_057_1,
057-Sign formal agreement,177,AFP_ENG_20090404.0173.cameo.xml_057_7,
057-Sign formal agreement,177,AFP_ENG_20090404.0173.cameo.xml_057_3,
057-Sign formal agreement,177,AFP_ENG_20090404.0173.cameo.xml_057_4,
057-Sign formal agreement,177,AFP_ENG_20090404.0173.cameo.xml_057_5,
057-Sign formal agreement,180,AFP_ENG_20090415.0141.cameo.xml_057_2,
057-Sign formal agreement,180,AFP_ENG_20090423.0471.cameo.xml_057_1,
057-Sign formal agreement,180,AFP_ENG_20090415.0141.cameo.xml_057_0,
057-Sign formal agreement,180,AFP_ENG_20090423.0471.cameo.xml_057_0,
057-Sign formal agreement,179,APW_ENG_20090403.0299.cameo.xml_057_5,
057-Sign formal agreement,179,APW_ENG_20090403.0299.cameo.xml_057_3,
057-Sign formal agreement,179,APW_ENG_20090403.0299.cameo.xml_057_2,
057-Sign formal agreement,179,APW_ENG_20090403.0299.cameo.xml_057_4,
057-Sign formal agreement,179,APW_ENG_20090403.0299.cameo.xml_057_1,
057-Sign formal agreement,179,APW_ENG_20090403.0299.cameo.xml_057_6,
057-Sign formal agreement,182,APW_ENG_20090425.0120.cameo.xml_057_4,
057-Sign formal agreement,182,APW_ENG_20090423.1548.cameo.xml_057_4,
057-Sign formal agreement,182,APW_ENG_20090425.0120.cameo.xml_057_3,
057-Sign formal agreement,182,APW_ENG_20090423.1548.cameo.xml_057_6,
057-Sign formal agreement,181,AFP_ENG_20090324.0038.cameo.xml_057_0,
057-Sign formal agreement,181,AFP_ENG_20090324.0038.cameo.xml_057_2,
057-Sign formal agreement,189,AFP_ENG_20090421.0587.cameo.xml_057_2,
057-Sign formal agreement,189,AFP_ENG_20090421.0587.cameo.xml_057_3,
057-Sign formal agreement,188,APW_ENG_20090330.1430.cameo.xml_057_8,
057-Sign formal agreement,188,APW_ENG_20090330.1430.cameo.xml_057_3,
057-Sign formal agreement,191,APW_ENG_20090330.1430.cameo.xml_057_11,
057-Sign formal agreement,191,APW_ENG_20090330.1430.cameo.xml_057_6,
057-Sign formal agreement,190,APW_ENG_20090330.1430.cameo.xml_057_5,
057-Sign formal agreement,190,APW_ENG_20090330.1430.cameo.xml_057_10,
057-Sign formal agreement,193,APW_ENG_20090330.1430.cameo.xml_057_9,
057-Sign formal agreement,193,APW_ENG_20090330.1430.cameo.xml_057_4,
057-Sign formal agreement,192,AFP_ENG_20090430.0909.cameo.xml_057_1,
057-Sign formal agreement,192,AFP_ENG_20090430.0909.cameo.xml_057_0,
057-Sign formal agreement,195,APW_ENG_20090414.1247.cameo.xml_057_2,
057-Sign formal agreement,195,APW_ENG_20090414.1247.cameo.xml_057_1,
057-Sign formal agreement,194,AFP_ENG_20090331.0440.cameo.xml_057_6,
057-Sign formal agreement,194,AFP_ENG_20090331.0440.cameo.xml_057_2,
057-Sign formal agreement,196,AFP_ENG_20090313.0326.cameo.xml_057_1,
057-Sign formal agreement,196,AFP_ENG_20090313.0376.cameo.xml_057_1,
057-Sign formal agreement,196,AFP_ENG_20090313.0326.cameo.xml_057_2,
057-Sign formal agreement,196,AFP_ENG_20090313.0376.cameo.xml_057_2,
057-Sign formal agreement,196,AFP_ENG_20090313.0376.cameo.xml_057_0,
057-Sign formal agreement,196,AFP_ENG_20090313.0326.cameo.xml_057_6,
057-Sign formal agreement,162,APW_ENG_20090305.0051.cameo.xml_057_3,
057-Sign formal agreement,162,APW_ENG_20090305.0051.cameo.xml_057_2,
057-Sign formal agreement,163,AFP_ENG_20090428.0329.cameo.xml_057_4,
057-Sign formal agreement,163,AFP_ENG_20090428.0329.cameo.xml_057_5,
057-Sign formal agreement,164,NYT_ENG_20090405.0034.cameo.xml_057_2,
057-Sign formal agreement,164,NYT_ENG_20090405.0034.cameo.xml_057_1,
057-Sign formal agreement,165,AFP_ENG_20090417.0091.cameo.xml_057_1,
057-Sign formal agreement,165,AFP_ENG_20090417.0091.cameo.xml_057_0,
057-Sign formal agreement,158,APW_ENG_20090330.0416.cameo.xml_057_3,
057-Sign formal agreement,158,APW_ENG_20090330.0416.cameo.xml_057_2,
057-Sign formal agreement,159,APW_ENG_20090416.0843.cameo.xml_057_0,
057-Sign formal agreement,159,APW_ENG_20090416.0843.cameo.xml_057_1,
057-Sign formal agreement,160,AFP_ENG_20090324.0498.cameo.xml_057_2,
057-Sign formal agreement,160,AFP_ENG_20090324.0498.cameo.xml_057_7,
057-Sign formal agreement,160,AFP_ENG_20090324.0498.cameo.xml_057_4,
057-Sign formal agreement,160,AFP_ENG_20090324.0498.cameo.xml_057_6,
057-Sign formal agreement,160,AFP_ENG_20090324.0498.cameo.xml_057_5,
057-Sign formal agreement,160,AFP_ENG_20090324.0498.cameo.xml_057_3,
057-Sign formal agreement,161,AFP_ENG_20090314.0395.cameo.xml_057_1,
057-Sign formal agreement,161,AFP_ENG_20090314.0395.cameo.xml_057_0,
057-Sign formal agreement,170,APW_ENG_20090327.0898.cameo.xml_057_2,
057-Sign formal agreement,170,APW_ENG_20090327.0898.cameo.xml_057_5,
057-Sign formal agreement,171,APW_ENG_20090430.0552.cameo.xml_057_2,
057-Sign formal agreement,171,APW_ENG_20090430.0552.cameo.xml_057_1,
057-Sign formal agreement,171,APW_ENG_20090430.0552.cameo.xml_057_9,
057-Sign formal agreement,171,APW_ENG_20090430.0552.cameo.xml_057_8,
057-Sign formal agreement,171,APW_ENG_20090430.0552.cameo.xml_057_0,
057-Sign formal agreement,171,AFP_ENG_20090430.0209.cameo.xml_057_0,
057-Sign formal agreement,171,APW_ENG_20090430.0552.cameo.xml_057_4,
057-Sign formal agreement,171,APW_ENG_20090430.0552.cameo.xml_057_7,
057-Sign formal agreement,171,AFP_ENG_20090430.0209.cameo.xml_057_2,
057-Sign formal agreement,171,APW_ENG_20090430.0552.cameo.xml_057_3,
057-Sign formal agreement,199,NYT_ENG_20090305.0037.cameo.xml_057_1,
057-Sign formal agreement,199,NYT_ENG_20090305.0037.cameo.xml_057_0,
057-Sign formal agreement,198,APW_ENG_20090423.0788.cameo.xml_057_1,
057-Sign formal agreement,198,APW_ENG_20090423.0788.cameo.xml_057_0,
057-Sign formal agreement,197,AFP_ENG_20090420.0591.cameo.xml_057_7,
057-Sign formal agreement,197,AFP_ENG_20090420.0591.cameo.xml_057_8,
057-Sign formal agreement,204,AFP_ENG_20090409.0357.cameo.xml_057_3,
057-Sign formal agreement,204,AFP_ENG_20090409.0357.cameo.xml_057_8,
057-Sign formal agreement,203,AFP_ENG_20090415.0531.cameo.xml_057_1,
057-Sign formal agreement,203,APW_ENG_20090418.0546.cameo.xml_057_4,
057-Sign formal agreement,203,AFP_ENG_20090415.0531.cameo.xml_057_0,
057-Sign formal agreement,203,APW_ENG_20090418.0546.cameo.xml_057_0,
057-Sign formal agreement,202,AFP_ENG_20090315.0464.cameo.xml_057_2,
057-Sign formal agreement,202,AFP_ENG_20090315.0464.cameo.xml_057_0,
057-Sign formal agreement,200,AFP_ENG_20090420.0591.cameo.xml_057_5,
057-Sign formal agreement,200,AFP_ENG_20090420.0591.cameo.xml_057_6,
057-Sign formal agreement,185,AFP_ENG_20090315.0454.cameo.xml_057_0,
057-Sign formal agreement,185,AFP_ENG_20090315.0454.cameo.xml_057_1,
057-Sign formal agreement,184,APW_ENG_20090413.0860.cameo.xml_057_4,
057-Sign formal agreement,184,APW_ENG_20090413.0860.cameo.xml_057_0,
057-Sign formal agreement,172,APW_ENG_20090319.1375.cameo.xml_057_3,
057-Sign formal agreement,172,APW_ENG_20090304.1008.cameo.xml_057_6,
057-Sign formal agreement,172,APW_ENG_20090319.1375.cameo.xml_057_4,
057-Sign formal agreement,173,AFP_ENG_20090330.0392.cameo.xml_057_4,
057-Sign formal agreement,173,AFP_ENG_20090330.0392.cameo.xml_057_3,
057-Sign formal agreement,147,AFP_ENG_20090430.0189.cameo.xml_057_7,
057-Sign formal agreement,147,AFP_ENG_20090430.0189.cameo.xml_057_5,
057-Sign formal agreement,148,APW_ENG_20090310.0968.cameo.xml_057_6,
057-Sign formal agreement,148,APW_ENG_20090310.0968.cameo.xml_057_7,
057-Sign formal agreement,168,AFP_ENG_20090326.0342.cameo.xml_057_0,
057-Sign formal agreement,168,AFP_ENG_20090326.0342.cameo.xml_057_1,
057-Sign formal agreement,169,NYT_ENG_20090305.0127.cameo.xml_057_4,
057-Sign formal agreement,169,NYT_ENG_20090305.0127.cameo.xml_057_0,
057-Sign formal agreement,166,AFP_ENG_20090317.0093.cameo.xml_057_1,
057-Sign formal agreement,166,AFP_ENG_20090317.0093.cameo.xml_057_2,
057-Sign formal agreement,167,AFP_ENG_20090410.0049.cameo.xml_057_8,
057-Sign formal agreement,167,AFP_ENG_20090410.0049.cameo.xml_057_7,
057-Sign formal agreement,206,AFP_ENG_20090421.0587.cameo.xml_057_5,
057-Sign formal agreement,206,AFP_ENG_20090421.0587.cameo.xml_057_4,
